name,workout_id,exercise,sets,reps,weight,upper_lower,push_pull,exercise_movement
Dimitri,workout_81,prone oh press (mini wieghts),3,30,2,upper,pushes,upper_body_pushes
Dimitri,workout_81,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_81,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_82,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_82,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_82,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_82,rfe lunge,3,5,1,lower,pushes,lower_body_pushes
Dimitri,workout_82,sl rdl (no support on couch-go lighter),3,5,1,lower,pulls,lower_body_pulls
Dimitri,workout_82,supine oh press/pushups,3,5,1,upper,pushes,upper_body_pushes
Dimitri,workout_82,prone snow angels (mini weights),3,30,1,upper,pulls,upper_body_pulls
Dimitri,workout_82,sl sit to stands,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_82,burpees,3,15,1,cardio,cardio,cardio
Dimitri,workout_82,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_83,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_83,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_83,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_83,split squat jumps,3,5,1,lower,pushes,lower_body_pushes
Dimitri,workout_83,squat jumps,3,5,1,plyos,plyos,plyos
Dimitri,workout_83,squat jumps (1 leg land),3,5,1,plyos,plyos,plyos
Dimitri,workout_83,prone oh press (mini wieghts),3,30,1,upper,pushes,upper_body_pushes
Dimitri,workout_83,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_83,3:45 circuit,3,15,1,core,core,core
Dimitri,workout_83,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_84,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_84,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_84,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_84,sa squat thrusters*,3,10,30,lower,pushes,lower_body_pushes
Dimitri,workout_84,goblet rfe lunge*,3,10,30,lower,pushes,lower_body_pushes
Dimitri,workout_84,sa renegade row**,3,10,35,upper,pulls,upper_body_pulls
Dimitri,workout_84,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_84,burpees,3,10,1,cardio,cardio,cardio
Dimitri,workout_84,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_85,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_85,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_85,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_85,db swings*,3,15,35,lower,pulls,lower_body_pulls
Dimitri,workout_85,sl rdl*,3,5,35,lower,pulls,lower_body_pulls
Dimitri,workout_85,hk sa db oh press**,3,10,25,upper,pushes,upper_body_pushes
Dimitri,workout_85,db pullover**,3,10,30,upper,pulls,upper_body_pulls
Dimitri,workout_85,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_85,burpees,3,10,1,cardio,cardio,cardio
Dimitri,workout_85,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_86,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_86,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_86,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_86,sa squat thrusters*,3,10,35,lower,pushes,lower_body_pushes
Dimitri,workout_86,goblet rfe lunge*,3,10,35,lower,pushes,lower_body_pushes
Dimitri,workout_86,sa renegade row**,3,10,40,upper,pulls,upper_body_pulls
Dimitri,workout_86,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_86,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_87,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_87,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_87,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_87,db swings*,3,15,40,lower,pulls,lower_body_pulls
Dimitri,workout_87,sl rdl*,3,5,40,lower,pulls,lower_body_pulls
Dimitri,workout_87,hk sa db oh press**,3,10,30,upper,pushes,upper_body_pushes
Dimitri,workout_87,db pullover**,3,10,35,upper,pulls,upper_body_pulls
Dimitri,workout_87,burpees,1,1,1,cardio,cardio,cardio
Dimitri,workout_87,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_88,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_88,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_88,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_88,sa squat thrusters*,3,10,40,lower,pushes,lower_body_pushes
Dimitri,workout_88,goblet rfe lunge*,3,10,40,lower,pushes,lower_body_pushes
Dimitri,workout_88,sa db bench**,3,10,1,upper,pushes,upper_body_pushes
Dimitri,workout_88,sa renegade row**,3,10,45,upper,pulls,upper_body_pulls
Dimitri,workout_88,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_88,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_89,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_89,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_89,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_89,db swings*,3,15,45,lower,pulls,lower_body_pulls
Dimitri,workout_89,sl rdl*,3,5,45,lower,pulls,lower_body_pulls
Dimitri,workout_89,hk sa db oh press**,3,10,35,upper,pushes,upper_body_pushes
Dimitri,workout_89,db pullover**,3,10,40,upper,pulls,upper_body_pulls
Dimitri,workout_89,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_89,burpees,1,1,1,cardio,cardio,cardio
Dimitri,workout_89,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_9,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_9,mountain climbers,3,30,1,cardio,cardio,cardio
Dimitri,workout_9,renegade rows,5,5,35,upper,pulls,upper_body_pulls
Dimitri,workout_9,sa db row,5,5,40,upper,pulls,upper_body_pulls
Dimitri,workout_9,sl rdl,5,5,40,lower,pulls,lower_body_pulls
Dimitri,workout_9,sl rdl row,5,5,40,lower,pulls,lower_body_pulls
Dimitri,workout_9,burpees,5,10,1,cardio,cardio,cardio
Dimitri,workout_9,*bigger stretch emphasis,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_90,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_90,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_90,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_90,sa squat thrusters*,3,10,20,lower,pushes,lower_body_pushes
Dimitri,workout_90,goblet rfe lunge*,3,10,20,lower,pushes,lower_body_pushes
Dimitri,workout_90,sa db bench**,3,10,1,upper,pushes,upper_body_pushes
Dimitri,workout_90,sa renegade row**,3,10,25,upper,pulls,upper_body_pulls
Dimitri,workout_90,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_90,burpees,3,10,1,cardio,cardio,cardio
Dimitri,workout_90,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_91,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_91,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_91,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_91,squat jumps,3,15,1,plyos,plyos,plyos
Dimitri,workout_91,sa db swings*,3,5,25,lower,pulls,lower_body_pulls
Dimitri,workout_91,sl rdl*,3,10,20,lower,pulls,lower_body_pulls
Dimitri,workout_91,db pullover**,3,10,20,upper,pulls,upper_body_pulls
Dimitri,workout_91,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_91,burpees,1,1,1,cardio,cardio,cardio
Dimitri,workout_91,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_92,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_92,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_92,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_92,squat jumps,3,5,1,plyos,plyos,plyos
Dimitri,workout_92,goblet squats,3,10,35,lower,pushes,lower_body_pushes
Dimitri,workout_92,sa db bench,3,10,35,upper,pushes,upper_body_pushes
Dimitri,workout_92,alternating reverse lunges,3,10,20,lower,pushes,lower_body_pushes
Dimitri,workout_92,pushups,3,10,1,upper,pushes,upper_body_pushes
Dimitri,workout_92,burpees,3,10,1,cardio,cardio,cardio
Dimitri,workout_92,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_93,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_93,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_93,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_93,plank circuit,3,90,1,core,core,core
Dimitri,workout_93,prone snow angels,3,10,2,upper,pulls,upper_body_pulls
Dimitri,workout_93,sl rdl,3,10,25,lower,pulls,lower_body_pulls
Dimitri,workout_93,db pullover,3,10,30,upper,pulls,upper_body_pulls
Dimitri,workout_93,sa renegade row,3,10,30,upper,pulls,upper_body_pulls
Dimitri,workout_93,burpees,3,10,1,cardio,cardio,cardio
Dimitri,workout_93,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_94,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_94,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_94,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_94,squat jumps,3,5,1,plyos,plyos,plyos
Dimitri,workout_94,goblet squats,3,10,40,lower,pushes,lower_body_pushes
Dimitri,workout_94,sa db bench,3,10,40,upper,pushes,upper_body_pushes
Dimitri,workout_94,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Dimitri,workout_94,pushups,3,10,1,upper,pushes,upper_body_pushes
Dimitri,workout_94,3:45 circuit,3,10,1,core,core,core
Dimitri,workout_94,burpees,3,10,1,cardio,cardio,cardio
Dimitri,workout_94,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_95,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_95,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_95,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_95,squat jumps ,3,5,1,plyos,plyos,plyos
Dimitri,workout_95,db swings,3,5,30,lower,pulls,lower_body_pulls
Dimitri,workout_95,sl rdl,3,10,30,lower,pulls,lower_body_pulls
Dimitri,workout_95,plank to pushup,3,10,1,core,core,core
Dimitri,workout_95,side plank w/high knee,1,1,1,core,core,core
Dimitri,workout_95,burpees,3,10,1,cardio,cardio,cardio
Dimitri,workout_95,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_96,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_96,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_96,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_96,goblet rfe lunge,3,10,20,lower,pushes,lower_body_pushes
Dimitri,workout_96,kang squat,3,10,20,lower,pushes,lower_body_pushes
Dimitri,workout_96,plyo pushups,3,10,1,upper,pushes,upper_body_pushes
Dimitri,workout_96,3:45 circuit,1,1,1,core,core,core
Dimitri,workout_96,burpees,3,10,1,cardio,cardio,cardio
Dimitri,workout_96,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_97,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_97,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_97,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_97,sa oh alternating forward lunge,3,10,10,lower,pushes,lower_body_pushes
Dimitri,workout_97,supported sl rdl (staggered stance),3,10,30,lower,pulls,lower_body_pulls
Dimitri,workout_97,deficit pushups,3,10,1,upper,pushes,upper_body_pushes
Dimitri,workout_97,sl glute bridges,3,10,1,lower,pulls,lower_body_pulls
Dimitri,workout_97,plank circuit,1,90,1,core,core,core
Dimitri,workout_97,burpees,3,10,1,cardio,cardio,cardio
Dimitri,workout_97,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_98,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_98,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_98,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_98,goblet rfe lunge,3,10,20,lower,pushes,lower_body_pushes
Dimitri,workout_98,kang squat,3,5,20,lower,pushes,lower_body_pushes
Dimitri,workout_98,plyo pushups,3,5,1,upper,pushes,upper_body_pushes
Dimitri,workout_98,3:45 circuit,1,1,1,core,core,core
Dimitri,workout_98,burpees,3,15,1,cardio,cardio,cardio
Dimitri,workout_98,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_99,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_99,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Dimitri,workout_99,mountain climbers,4,30,1,cardio,cardio,cardio
Dimitri,workout_99,[split squat jumps] plate squats,3,10,10,lower,pushes,lower_body_pushes
Dimitri,workout_99,supported sl rdl (staggered stance),3,5,20,lower,pulls,lower_body_pulls
Dimitri,workout_99,deficit pushups,3,10,1,upper,pushes,upper_body_pushes
Dimitri,workout_99,prone snow angels,3,10,2,upper,pulls,upper_body_pulls
Dimitri,workout_99,plank circuit,1,1,1,core,core,core
Dimitri,workout_99,burpees,3,15,1,cardio,cardio,cardio
Dimitri,workout_99,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Dino,83,sl hip thrust,3,10,1,lower,pulls,lower_body_pulls
Dino,83,wall sits,3,60,1,lower,pushes,lower_body_pushes
Dino,83,yoga ball hamstring,3,10,1,lower,pulls,lower_body_pulls
Dino,83,step ups,3,10,1,lower,pushes,lower_body_pushes
Dino,83,trx static lunges,3,10,1,lower,pushes,lower_body_pushes
Dino,83,banded walks,3,60,1,core,core,core
Dino,83,dead bugs,3,30,1,core,core,core
Dino,116,banded walks,3,60,1,core,core,core
Dino,116,dead bugs,3,30,1,core,core,core
Dino,116,banded goblet squats,3,10,20,lower,pushes,lower_body_pushes
Dino,116,sl glute bridges,3,12,1,lower,pulls,lower_body_pulls
Dino,116,yoga ball passes,3,30,1,core,core,core
Dino,116,russian twists,3,30,10,core,core,core
Dino,116,yoga ball hamstring,3,12,1,lower,pulls,lower_body_pulls
Dino,116,wall sits,3,60,1,lower,pushes,lower_body_pushes
Dino,116,banded dead bugs,3,40,70,core,core,core
Dino,159,mountain climbers,3,30,1,cardio,cardio,cardio
Dino,159,yb hamstring,3,15,1,lower,pulls,lower_body_pulls
Dino,159,wall sits,3,60,1,lower,pushes,lower_body_pushes
Dino,159,yb passes,3,30,1,core,core,core
Dino,159,static lunges,3,15,1,lower,pushes,lower_body_pushes
Dino,159,banded walks,3,60,1,core,core,core
Dino,159,banded dead bugs,3,45,70,core,core,core
Dino,205,wall sits,3,60,1,lower,pushes,lower_body_pushes
Dino,205,sl hip thrust,3,10,1,lower,pulls,lower_body_pulls
Dino,205,static lunges,3,8,1,lower,pushes,lower_body_pushes
Dino,205,banded dead bugs,3,30,70,core,core,core
Dino,205,russian twist,3,30,10,core,core,core
Dino,205,seal rows,3,10,20,upper,pulls,upper_body_pulls
Dino,205,mountain climbers,3,30,1,cardio,cardio,cardio
Dino,213,yoga ball hamstring,3,8,1,lower,pulls,lower_body_pulls
Dino,213,dead bugs,2,30,1,core,core,core
Dino,213,banded dead bugs,3,35,70,core,core,core
Dino,213,banded walks,3,60,1,core,core,core
